timestamp,hora,dow,demanda_mwh,precio_spot_usd_mwh
2024-01-23 08:00:00,8,1,2954.88,193.46
2024-01-23 09:00:00,9,1,3275.06,215.06
2024-01-23 10:00:00,10,1,3010.14,204.13
2024-01-23 11:00:00,11,1,3195.01,198.17
2024-01-23 12:00:00,12,1,3091.53,165.08
2024-01-23 13:00:00,13,1,3123.98,206.58
2024-01-23 14:00:00,14,1,3244.9,210.49
2024-01-23 15:00:00,15,1,3264.85,212.26
2024-01-23 16:00:00,16,1,3392.01,196.56
2024-01-23 17:00:00,17,1,3539.42,248.94
2024-01-23 18:00:00,18,1,3791.39,262.65
2024-01-23 19:00:00,19,1,3565.68,300.59
2024-01-23 20:00:00,20,1,3507.02,394.27
2024-01-23 21:00:00,21,1,3081.52,295.05
2024-01-23 22:00:00,22,1,2774.78,205.0
2024-01-23 23:00:00,23,1,2512.09,190.27
2024-01-24 00:00:00,0,2,2282.83,136.09
2024-01-24 01:00:00,1,2,2273.64,128.23
2024-01-24 02:00:00,2,2,1979.47,121.32
2024-01-24 03:00:00,3,2,1896.45,124.66
2024-01-24 04:00:00,4,2,1933.16,147.32
2024-01-24 05:00:00,5,2,2111.77,159.35
2024-01-24 06:00:00,6,2,2357.43,189.34
2024-01-24 07:00:00,7,2,2653.46,186.66
2024-01-24 08:00:00,8,2,3005.07,215.52
2024-01-24 09:00:00,9,2,3186.3,234.03
2024-01-24 10:00:00,10,2,3292.27,207.79
2024-01-24 11:00:00,11,2,3198.33,197.12
2024-01-24 12:00:00,12,2,3389.93,211.27
2024-01-24 13:00:00,13,2,3301.2,191.53
2024-01-24 14:00:00,14,2,3199.94,200.9
2024-01-24 15:00:00,15,2,3211.29,232.91
2024-01-24 16:00:00,16,2,3489.03,213.61
2024-01-24 17:00:00,17,2,3583.67,277.09
2024-01-24 18:00:00,18,2,3574.79,298.53
2024-01-24 19:00:00,19,2,3688.39,268.45
2024-01-24 20:00:00,20,2,3454.72,287.2
2024-01-24 21:00:00,21,2,2917.66,263.45
2024-01-24 22:00:00,22,2,2756.85,212.34
2024-01-24 23:00:00,23,2,2339.29,181.78
2024-01-25 00:00:00,0,3,2365.75,168.55
2024-01-25 01:00:00,1,3,2215.81,162.94
2024-01-25 02:00:00,2,3,1968.55,139.41
2024-01-25 03:00:00,3,3,1942.01,125.3
2024-01-25 04:00:00,4,3,1818.58,105.26
2024-01-25 05:00:00,5,3,2102.87,151.54
2024-01-25 06:00:00,6,3,2440.16,182.02
2024-01-25 07:00:00,7,3,2636.66,213.16
2024-01-25 08:00:00,8,3,3088.75,278.19
2024-01-25 09:00:00,9,3,3370.6,260.82
2024-01-25 10:00:00,10,3,3151.97,235.81
2024-01-25 11:00:00,11,3,3190.99,183.12
2024-01-25 12:00:00,12,3,3314.44,190.54
2024-01-25 13:00:00,13,3,3400.37,198.49
2024-01-25 14:00:00,14,3,3081.15,179.08
2024-01-25 15:00:00,15,3,3316.0,213.17
2024-01-25 16:00:00,16,3,3642.61,228.46
2024-01-25 17:00:00,17,3,3355.41,216.03
2024-01-25 18:00:00,18,3,3597.86,317.25
2024-01-25 19:00:00,19,3,3643.43,316.46
2024-01-25 20:00:00,20,3,3361.93,264.55
2024-01-25 21:00:00,21,3,3099.11,291.27
2024-01-25 22:00:00,22,3,2762.63,238.86
2024-01-25 23:00:00,23,3,2312.34,200.69
2024-01-26 00:00:00,0,4,2301.52,152.36
2024-01-26 01:00:00,1,4,2080.79,154.41
2024-01-26 02:00:00,2,4,2075.33,139.45
2024-01-26 03:00:00,3,4,1876.07,113.04
2024-01-26 04:00:00,4,4,1942.44,115.76
2024-01-26 05:00:00,5,4,2233.75,169.83
2024-01-26 06:00:00,6,4,2532.11,205.29
2024-01-26 07:00:00,7,4,2783.27,219.44
2024-01-26 08:00:00,8,4,2836.48,257.43
2024-01-26 09:00:00,9,4,3210.68,252.52
2024-01-26 10:00:00,10,4,3169.31,234.0
2024-01-26 11:00:00,11,4,3315.42,186.44
2024-01-26 12:00:00,12,4,3124.49,231.2
2024-01-26 13:00:00,13,4,3270.14,208.45
2024-01-26 14:00:00,14,4,3128.94,187.54
2024-01-26 15:00:00,15,4,3140.72,186.17
2024-01-26 16:00:00,16,4,3510.94,223.4
2024-01-26 17:00:00,17,4,3592.5,206.62
2024-01-26 18:00:00,18,4,3686.93,305.76
2024-01-26 19:00:00,19,4,3887.29,290.0
2024-01-26 20:00:00,20,4,3372.53,332.05
2024-01-26 21:00:00,21,4,3017.7,275.22
2024-01-26 22:00:00,22,4,2766.08,226.26
2024-01-26 23:00:00,23,4,2412.77,170.91
2024-01-27 00:00:00,0,5,2068.87,151.18
2024-01-27 01:00:00,1,5,1876.25,165.65
2024-01-27 02:00:00,2,5,1762.83,150.37
2024-01-27 03:00:00,3,5,1809.29,133.73
2024-01-27 04:00:00,4,5,1723.46,131.14
2024-01-27 05:00:00,5,5,1806.96,157.77
2024-01-27 06:00:00,6,5,2345.52,200.0
2024-01-27 07:00:00,7,5,2687.16,192.99
2024-01-27 08:00:00,8,5,2675.25,218.49
2024-01-27 09:00:00,9,5,2644.77,176.24
2024-01-27 10:00:00,10,5,2928.27,237.74
2024-01-27 11:00:00,11,5,2930.79,238.1
2024-01-27 12:00:00,12,5,2940.76,194.98
2024-01-27 13:00:00,13,5,2785.81,148.31
2024-01-27 14:00:00,14,5,2957.57,203.38
2024-01-27 15:00:00,15,5,3014.79,179.17
2024-01-27 16:00:00,16,5,2922.5,191.77
2024-01-27 17:00:00,17,5,3285.63,255.84
2024-01-27 18:00:00,18,5,3635.88,291.61
2024-01-27 19:00:00,19,5,3350.54,289.62
2024-01-27 20:00:00,20,5,3047.39,289.83
2024-01-27 21:00:00,21,5,2700.25,284.52
2024-01-27 22:00:00,22,5,2520.16,217.17
2024-01-27 23:00:00,23,5,2085.84,158.57
2024-01-28 00:00:00,0,6,2047.68,148.19
2024-01-28 01:00:00,1,6,1886.44,144.22
2024-01-28 02:00:00,2,6,1904.9,131.87
2024-01-28 03:00:00,3,6,1716.96,109.71
2024-01-28 04:00:00,4,6,1893.63,147.36
2024-01-28 05:00:00,5,6,1898.0,106.76
2024-01-28 06:00:00,6,6,2266.71,170.2
2024-01-28 07:00:00,7,6,2495.43,193.42
2024-01-28 08:00:00,8,6,2632.05,222.44
2024-01-28 09:00:00,9,6,2855.64,232.68
2024-01-28 10:00:00,10,6,3087.08,241.7
2024-01-28 11:00:00,11,6,2927.85,183.23
2024-01-28 12:00:00,12,6,2786.04,201.53
2024-01-28 13:00:00,13,6,2897.93,194.27
2024-01-28 14:00:00,14,6,2808.12,156.46
2024-01-28 15:00:00,15,6,2925.92,232.29
2024-01-28 16:00:00,16,6,3075.99,178.62
2024-01-28 17:00:00,17,6,3016.67,244.17
2024-01-28 18:00:00,18,6,3201.4,283.18
2024-01-28 19:00:00,19,6,3387.79,314.02
2024-01-28 20:00:00,20,6,3028.36,294.07
2024-01-28 21:00:00,21,6,2470.94,296.9
2024-01-28 22:00:00,22,6,2535.63,191.43
2024-01-28 23:00:00,23,6,2242.23,180.3
2024-01-29 00:00:00,0,0,2206.41,147.24
2024-01-29 01:00:00,1,0,2027.82,132.15
2024-01-29 02:00:00,2,0,2046.82,142.3
2024-01-29 03:00:00,3,0,1943.55,145.3
2024-01-29 04:00:00,4,0,2154.49,133.37
2024-01-29 05:00:00,5,0,2226.64,164.48
2024-01-29 06:00:00,6,0,2502.17,183.68
2024-01-29 07:00:00,7,0,2726.94,192.47
2024-01-29 08:00:00,8,0,3103.52,224.2
2024-01-29 09:00:00,9,0,3223.42,221.83
2024-01-29 10:00:00,10,0,3435.76,209.21
2024-01-29 11:00:00,11,0,3231.5,212.15
2024-01-29 12:00:00,12,0,3241.4,204.07
2024-01-29 13:00:00,13,0,3168.94,164.7
2024-01-29 14:00:00,14,0,3312.19,165.85
2024-01-29 15:00:00,15,0,3464.18,214.73
2024-01-29 16:00:00,16,0,3373.64,197.39
2024-01-29 17:00:00,17,0,3512.84,253.61
2024-01-29 18:00:00,18,0,3813.04,311.78
2024-01-29 19:00:00,19,0,3671.15,274.17
2024-01-29 20:00:00,20,0,3542.96,279.59
2024-01-29 21:00:00,21,0,2779.46,330.77
2024-01-29 22:00:00,22,0,2663.6,238.01
2024-01-29 23:00:00,23,0,2401.07,176.93
2024-01-30 00:00:00,0,1,2079.89,139.48
2024-01-30 01:00:00,1,1,2054.81,134.93
2024-01-30 02:00:00,2,1,1925.62,118.56
2024-01-30 03:00:00,3,1,1907.22,142.16
2024-01-30 04:00:00,4,1,2066.83,126.14
2024-01-30 05:00:00,5,1,2176.31,168.31
2024-01-30 06:00:00,6,1,2380.43,173.16
2024-01-30 07:00:00,7,1,2738.45,189.51
2024-01-30 08:00:00,8,1,3129.14,220.89
2024-01-30 09:00:00,9,1,3047.72,165.72
2024-01-30 10:00:00,10,1,3187.76,216.78
2024-01-30 11:00:00,11,1,3357.07,202.48
2024-01-30 12:00:00,12,1,3267.17,216.39
2024-01-30 13:00:00,13,1,3297.17,160.95
2024-01-30 14:00:00,14,1,3222.56,219.78
2024-01-30 15:00:00,15,1,3373.56,220.92
2024-01-30 16:00:00,16,1,3305.64,240.21
2024-01-30 17:00:00,17,1,3565.58,246.12
2024-01-30 18:00:00,18,1,3745.06,316.48
2024-01-30 19:00:00,19,1,3546.65,264.7
2024-01-30 20:00:00,20,1,3242.21,338.63
2024-01-30 21:00:00,21,1,3090.75,269.96
2024-01-30 22:00:00,22,1,2710.21,192.9
2024-01-30 23:00:00,23,1,2381.17,163.56
2024-01-31 00:00:00,0,2,2256.92,157.0
2024-01-31 01:00:00,1,2,2211.28,132.77
2024-01-31 02:00:00,2,2,1831.19,138.14
2024-01-31 03:00:00,3,2,1820.78,105.94
2024-01-31 04:00:00,4,2,1925.77,105.96
2024-01-31 05:00:00,5,2,2308.22,175.08
2024-01-31 06:00:00,6,2,2494.84,199.13
2024-01-31 07:00:00,7,2,2818.62,190.98
2024-01-31 08:00:00,8,2,2898.9,225.32
2024-01-31 09:00:00,9,2,3032.94,247.22
2024-01-31 10:00:00,10,2,3345.5,232.24
2024-01-31 11:00:00,11,2,3300.6,207.87
2024-01-31 12:00:00,12,2,3357.14,223.78
2024-01-31 13:00:00,13,2,3204.07,182.18
2024-01-31 14:00:00,14,2,3256.65,198.19
2024-01-31 15:00:00,15,2,3312.11,202.57
2024-01-31 16:00:00,16,2,3524.52,212.15
2024-01-31 17:00:00,17,2,3669.16,240.16
2024-01-31 18:00:00,18,2,3560.25,284.37
2024-01-31 19:00:00,19,2,3414.15,307.44
2024-01-31 20:00:00,20,2,3551.42,291.65
2024-01-31 21:00:00,21,2,3144.91,317.7
2024-01-31 22:00:00,22,2,2646.85,207.11
2024-01-31 23:00:00,23,2,2309.6,178.85
2024-02-01 00:00:00,0,3,2273.23,152.55
2024-02-01 01:00:00,1,3,2197.41,149.65
2024-02-01 02:00:00,2,3,2116.04,108.38
2024-02-01 03:00:00,3,3,1956.87,143.07
2024-02-01 04:00:00,4,3,1964.88,126.04
2024-02-01 05:00:00,5,3,2128.06,169.32
2024-02-01 06:00:00,6,3,2472.31,173.47
2024-02-01 07:00:00,7,3,2717.15,210.08
2024-02-01 08:00:00,8,3,2913.19,268.92
2024-02-01 09:00:00,9,3,3384.23,225.9
2024-02-01 10:00:00,10,3,3500.97,254.34
2024-02-01 11:00:00,11,3,3426.11,208.19
2024-02-01 12:00:00,12,3,3188.89,206.59
2024-02-01 13:00:00,13,3,3323.0,200.27
2024-02-01 14:00:00,14,3,3298.67,215.22
2024-02-01 15:00:00,15,3,3346.13,189.66
2024-02-01 16:00:00,16,3,3582.51,197.74
2024-02-01 17:00:00,17,3,3649.06,233.49
2024-02-01 18:00:00,18,3,3873.41,293.74
2024-02-01 19:00:00,19,3,3789.61,310.62
2024-02-01 20:00:00,20,3,3473.33,346.32
2024-02-01 21:00:00,21,3,2831.94,322.05
2024-02-01 22:00:00,22,3,2753.95,209.46
2024-02-01 23:00:00,23,3,2423.21,171.53
2024-02-02 00:00:00,0,4,2164.72,133.01
2024-02-02 01:00:00,1,4,2254.2,174.9
2024-02-02 02:00:00,2,4,2112.05,141.64
2024-02-02 03:00:00,3,4,2014.34,138.57
2024-02-02 04:00:00,4,4,2009.33,117.66
2024-02-02 05:00:00,5,4,2301.44,153.82
2024-02-02 06:00:00,6,4,2473.3,191.48
2024-02-02 07:00:00,7,4,2766.45,206.84
2024-02-02 08:00:00,8,4,2906.0,249.81
2024-02-02 09:00:00,9,4,3202.88,280.97
2024-02-02 10:00:00,10,4,3303.3,200.94
2024-02-02 11:00:00,11,4,3146.05,181.09
2024-02-02 12:00:00,12,4,3290.43,182.78
2024-02-02 13:00:00,13,4,3218.66,228.44
2024-02-02 14:00:00,14,4,3430.73,221.94
2024-02-02 15:00:00,15,4,3399.5,201.91
2024-02-02 16:00:00,16,4,3435.06,217.0
2024-02-02 17:00:00,17,4,3602.13,228.02
2024-02-02 18:00:00,18,4,3782.9,314.04
2024-02-02 19:00:00,19,4,3682.04,302.47
2024-02-02 20:00:00,20,4,3303.6,309.75
2024-02-02 21:00:00,21,4,3005.67,307.66
2024-02-02 22:00:00,22,4,2675.22,225.88
2024-02-02 23:00:00,23,4,2364.06,179.61
2024-02-03 00:00:00,0,5,2076.91,153.96
2024-02-03 01:00:00,1,5,1942.99,151.56
2024-02-03 02:00:00,2,5,1680.95,152.36
2024-02-03 03:00:00,3,5,1723.82,135.36
2024-02-03 04:00:00,4,5,1855.57,144.23
2024-02-03 05:00:00,5,5,2051.92,146.63
2024-02-03 06:00:00,6,5,2305.81,166.25
2024-02-03 07:00:00,7,5,2476.58,219.24
2024-02-03 08:00:00,8,5,2640.07,223.14
2024-02-03 09:00:00,9,5,2736.32,186.63
2024-02-03 10:00:00,10,5,3003.65,208.33
2024-02-03 11:00:00,11,5,3007.25,197.25
2024-02-03 12:00:00,12,5,3101.58,186.59
2024-02-03 13:00:00,13,5,3017.91,221.47
2024-02-03 14:00:00,14,5,2892.58,199.57
2024-02-03 15:00:00,15,5,2838.61,220.01
2024-02-03 16:00:00,16,5,3056.99,213.72
2024-02-03 17:00:00,17,5,3239.62,241.61
2024-02-03 18:00:00,18,5,3376.62,251.35
2024-02-03 19:00:00,19,5,3271.31,302.47
2024-02-03 20:00:00,20,5,3118.88,312.62
2024-02-03 21:00:00,21,5,2672.55,241.87
2024-02-03 22:00:00,22,5,2418.85,211.9
2024-02-03 23:00:00,23,5,2250.16,175.78
2024-02-04 00:00:00,0,6,2012.49,158.99
2024-02-04 01:00:00,1,6,1933.89,146.72
2024-02-04 02:00:00,2,6,1810.95,125.1
2024-02-04 03:00:00,3,6,1662.87,132.92
2024-02-04 04:00:00,4,6,1763.58,129.68
2024-02-04 05:00:00,5,6,2078.96,107.01
2024-02-04 06:00:00,6,6,2136.21,167.08
2024-02-04 07:00:00,7,6,2290.9,223.43
2024-02-04 08:00:00,8,6,2544.27,180.64
2024-02-04 09:00:00,9,6,2848.23,222.62
2024-02-04 10:00:00,10,6,2972.25,248.74
2024-02-04 11:00:00,11,6,2956.82,182.82
2024-02-04 12:00:00,12,6,3095.21,196.54
2024-02-04 13:00:00,13,6,2635.22,161.21
2024-02-04 14:00:00,14,6,2947.47,222.67
2024-02-04 15:00:00,15,6,3131.3,197.65
2024-02-04 16:00:00,16,6,2970.67,207.37
2024-02-04 17:00:00,17,6,3173.7,270.33
2024-02-04 18:00:00,18,6,3312.38,293.8
2024-02-04 19:00:00,19,6,3235.61,274.68
2024-02-04 20:00:00,20,6,3057.43,290.2
2024-02-04 21:00:00,21,6,2857.6,299.77
2024-02-04 22:00:00,22,6,2633.31,214.88
2024-02-04 23:00:00,23,6,2200.6,142.41
2024-02-05 00:00:00,0,0,2420.23,158.88
2024-02-05 01:00:00,1,0,2134.08,122.22
2024-02-05 02:00:00,2,0,2116.3,159.75
2024-02-05 03:00:00,3,0,1918.88,133.11
2024-02-05 04:00:00,4,0,2003.07,123.49
2024-02-05 05:00:00,5,0,2228.33,141.94
2024-02-05 06:00:00,6,0,2750.6,152.19
2024-02-05 07:00:00,7,0,2832.18,190.17
2024-02-05 08:00:00,8,0,2950.37,249.61
2024-02-05 09:00:00,9,0,3270.03,281.02
2024-02-05 10:00:00,10,0,3258.48,237.03
2024-02-05 11:00:00,11,0,3243.71,201.81
2024-02-05 12:00:00,12,0,3405.23,193.89
2024-02-05 13:00:00,13,0,3235.04,178.29
2024-02-05 14:00:00,14,0,3263.03,238.42
2024-02-05 15:00:00,15,0,3301.9,198.9
2024-02-05 16:00:00,16,0,3478.29,263.06
2024-02-05 17:00:00,17,0,3628.48,283.62
2024-02-05 18:00:00,18,0,3525.2,232.38
2024-02-05 19:00:00,19,0,3799.43,296.76
2024-02-05 20:00:00,20,0,3319.63,297.21
2024-02-05 21:00:00,21,0,2872.54,283.79
2024-02-05 22:00:00,22,0,2744.61,230.49
2024-02-05 23:00:00,23,0,2482.49,242.13
2024-02-06 00:00:00,0,1,2214.8,139.36
2024-02-06 01:00:00,1,1,2194.34,147.73
2024-02-06 02:00:00,2,1,1901.05,142.48
2024-02-06 03:00:00,3,1,1898.54,130.47
2024-02-06 04:00:00,4,1,1953.92,136.51
2024-02-06 05:00:00,5,1,2197.52,136.19
2024-02-06 06:00:00,6,1,2500.41,184.68
2024-02-06 07:00:00,7,1,2654.33,220.45
2024-02-06 08:00:00,8,1,3103.24,237.67
2024-02-06 09:00:00,9,1,3171.07,240.46
2024-02-06 10:00:00,10,1,3083.03,247.81
2024-02-06 11:00:00,11,1,3075.33,219.04
2024-02-06 12:00:00,12,1,3300.24,201.99
2024-02-06 13:00:00,13,1,3207.87,173.58
2024-02-06 14:00:00,14,1,3221.17,185.06
2024-02-06 15:00:00,15,1,3298.43,198.21
2024-02-06 16:00:00,16,1,3466.38,222.34
2024-02-06 17:00:00,17,1,3695.43,238.54
2024-02-06 18:00:00,18,1,3636.03,257.77
2024-02-06 19:00:00,19,1,3562.01,273.89
2024-02-06 20:00:00,20,1,3307.62,265.61
2024-02-06 21:00:00,21,1,3057.13,284.68
2024-02-06 22:00:00,22,1,2871.27,200.43
2024-02-06 23:00:00,23,1,2438.86,166.88
2024-02-07 00:00:00,0,2,2072.03,147.66
2024-02-07 01:00:00,1,2,2006.01,122.51
2024-02-07 02:00:00,2,2,1937.42,139.88
2024-02-07 03:00:00,3,2,1889.18,140.0
2024-02-07 04:00:00,4,2,1967.08,127.79
2024-02-07 05:00:00,5,2,2205.02,145.55
2024-02-07 06:00:00,6,2,2450.28,191.52
2024-02-07 07:00:00,7,2,2853.65,198.85
2024-02-07 08:00:00,8,2,2956.18,208.97
2024-02-07 09:00:00,9,2,3069.91,252.13
2024-02-07 10:00:00,10,2,3358.44,242.91
2024-02-07 11:00:00,11,2,3125.54,213.4
2024-02-07 12:00:00,12,2,3348.12,220.16
2024-02-07 13:00:00,13,2,3245.87,158.34
2024-02-07 14:00:00,14,2,3217.57,223.45
2024-02-07 15:00:00,15,2,3486.69,214.53
2024-02-07 16:00:00,16,2,3365.77,236.45
2024-02-07 17:00:00,17,2,3836.36,263.71
2024-02-07 18:00:00,18,2,3754.91,289.02
2024-02-07 19:00:00,19,2,3549.87,301.91
2024-02-07 20:00:00,20,2,3449.12,334.44
2024-02-07 21:00:00,21,2,2913.76,278.34
2024-02-07 22:00:00,22,2,2680.14,250.31
2024-02-07 23:00:00,23,2,2511.73,157.24
2024-02-08 00:00:00,0,3,2316.03,149.38
2024-02-08 01:00:00,1,3,2087.7,171.9
2024-02-08 02:00:00,2,3,2065.48,128.18
2024-02-08 03:00:00,3,3,2005.73,128.95
2024-02-08 04:00:00,4,3,2096.84,125.11
2024-02-08 05:00:00,5,3,2243.83,158.0
2024-02-08 06:00:00,6,3,2596.66,171.03
2024-02-08 07:00:00,7,3,2572.49,204.05
2024-02-08 08:00:00,8,3,2995.44,246.95
2024-02-08 09:00:00,9,3,3070.73,209.47
2024-02-08 10:00:00,10,3,3318.31,239.83
2024-02-08 11:00:00,11,3,3238.43,220.32
2024-02-08 12:00:00,12,3,3285.3,221.39
2024-02-08 13:00:00,13,3,3448.83,204.17
2024-02-08 14:00:00,14,3,3216.45,260.57
2024-02-08 15:00:00,15,3,3352.38,225.23
2024-02-08 16:00:00,16,3,3414.22,222.78
2024-02-08 17:00:00,17,3,3589.38,226.27
2024-02-08 18:00:00,18,3,3787.23,285.69
2024-02-08 19:00:00,19,3,3775.92,362.47
2024-02-08 20:00:00,20,3,3582.6,382.65
2024-02-08 21:00:00,21,3,3203.8,339.6
2024-02-08 22:00:00,22,3,2783.61,251.12
2024-02-08 23:00:00,23,3,2529.53,163.74
2024-02-09 00:00:00,0,4,2181.32,163.18
2024-02-09 01:00:00,1,4,2128.56,125.57
2024-02-09 02:00:00,2,4,2063.11,116.37
2024-02-09 03:00:00,3,4,1986.95,134.97
2024-02-09 04:00:00,4,4,2012.17,143.03
2024-02-09 05:00:00,5,4,2272.37,167.2
2024-02-09 06:00:00,6,4,2522.09,192.27
2024-02-09 07:00:00,7,4,2870.74,225.92
2024-02-09 08:00:00,8,4,3061.19,206.59
2024-02-09 09:00:00,9,4,3128.8,224.15
2024-02-09 10:00:00,10,4,3344.86,189.29
2024-02-09 11:00:00,11,4,2966.9,158.4
2024-02-09 12:00:00,12,4,3350.3,216.48
2024-02-09 13:00:00,13,4,2823.76,174.84
2024-02-09 14:00:00,14,4,3041.85,210.23
2024-02-09 15:00:00,15,4,3358.27,226.45
2024-02-09 16:00:00,16,4,3501.3,204.13
2024-02-09 17:00:00,17,4,3435.78,258.76
2024-02-09 18:00:00,18,4,3693.71,267.04
2024-02-09 19:00:00,19,4,3897.65,261.65
2024-02-09 20:00:00,20,4,3385.4,324.54
2024-02-09 21:00:00,21,4,3268.4,283.75
2024-02-09 22:00:00,22,4,2754.81,221.92
2024-02-09 23:00:00,23,4,2514.91,223.89
2024-02-10 00:00:00,0,5,2162.33,131.58
2024-02-10 01:00:00,1,5,1931.3,145.58
2024-02-10 02:00:00,2,5,1735.36,118.56
2024-02-10 03:00:00,3,5,1729.77,139.59
2024-02-10 04:00:00,4,5,1796.21,136.55
2024-02-10 05:00:00,5,5,1889.71,152.46
2024-02-10 06:00:00,6,5,2212.57,160.36
2024-02-10 07:00:00,7,5,2416.19,188.8
2024-02-10 08:00:00,8,5,2816.97,244.21
2024-02-10 09:00:00,9,5,2856.18,259.33
2024-02-10 10:00:00,10,5,2947.29,224.44
2024-02-10 11:00:00,11,5,2965.69,180.28
2024-02-10 12:00:00,12,5,3000.0,201.2
2024-02-10 13:00:00,13,5,2977.66,238.73
2024-02-10 14:00:00,14,5,2812.75,190.8
2024-02-10 15:00:00,15,5,2868.23,222.4
2024-02-10 16:00:00,16,5,3220.67,196.01
2024-02-10 17:00:00,17,5,3178.28,237.19
2024-02-10 18:00:00,18,5,3241.72,290.6
2024-02-10 19:00:00,19,5,3400.87,318.15
2024-02-10 20:00:00,20,5,3151.07,289.22
2024-02-10 21:00:00,21,5,2582.5,255.05
2024-02-10 22:00:00,22,5,2500.55,248.3
2024-02-10 23:00:00,23,5,2290.04,204.19
2024-02-11 00:00:00,0,6,2074.3,177.0
2024-02-11 01:00:00,1,6,1965.93,166.16
2024-02-11 02:00:00,2,6,1710.86,133.05
2024-02-11 03:00:00,3,6,1757.38,124.38
2024-02-11 04:00:00,4,6,1780.23,150.23
2024-02-11 05:00:00,5,6,1951.88,158.48
2024-02-11 06:00:00,6,6,2301.66,161.27
2024-02-11 07:00:00,7,6,2610.28,187.17
2024-02-11 08:00:00,8,6,2901.41,236.54
2024-02-11 09:00:00,9,6,2985.39,219.3
2024-02-11 10:00:00,10,6,2966.7,214.01
2024-02-11 11:00:00,11,6,3014.9,220.4
2024-02-11 12:00:00,12,6,3058.07,210.62
2024-02-11 13:00:00,13,6,2928.46,216.55
2024-02-11 14:00:00,14,6,2929.44,154.23
2024-02-11 15:00:00,15,6,3064.0,202.98
2024-02-11 16:00:00,16,6,3095.79,223.57
2024-02-11 17:00:00,17,6,3143.96,201.14
2024-02-11 18:00:00,18,6,3362.95,258.81
2024-02-11 19:00:00,19,6,3424.74,280.93
2024-02-11 20:00:00,20,6,3102.55,312.37
2024-02-11 21:00:00,21,6,2762.47,328.87
2024-02-11 22:00:00,22,6,2539.99,272.82
2024-02-11 23:00:00,23,6,2204.3,166.01
2024-02-12 00:00:00,0,0,2336.29,166.62
2024-02-12 01:00:00,1,0,2166.45,152.02
2024-02-12 02:00:00,2,0,1913.72,139.61
2024-02-12 03:00:00,3,0,2028.68,137.73
2024-02-12 04:00:00,4,0,1965.11,139.3
2024-02-12 05:00:00,5,0,2079.22,175.41
2024-02-12 06:00:00,6,0,2392.14,200.52
2024-02-12 07:00:00,7,0,2660.25,187.61
2024-02-12 08:00:00,8,0,3040.27,246.86
2024-02-12 09:00:00,9,0,3142.26,247.08
2024-02-12 10:00:00,10,0,3271.58,228.24
2024-02-12 11:00:00,11,0,3382.42,229.86
2024-02-12 12:00:00,12,0,3349.99,205.34
2024-02-12 13:00:00,13,0,3277.5,201.95
2024-02-12 14:00:00,14,0,3288.14,200.59
2024-02-12 15:00:00,15,0,3382.0,163.1
2024-02-12 16:00:00,16,0,3194.13,209.43
2024-02-12 17:00:00,17,0,3540.75,230.34
2024-02-12 18:00:00,18,0,3503.94,247.47
2024-02-12 19:00:00,19,0,3729.14,361.12
2024-02-12 20:00:00,20,0,3448.0,338.82
2024-02-12 21:00:00,21,0,3145.78,293.27
2024-02-12 22:00:00,22,0,2873.52,221.74
2024-02-12 23:00:00,23,0,2500.58,192.2
2024-02-13 00:00:00,0,1,2237.27,172.09
2024-02-13 01:00:00,1,1,2175.46,132.2
2024-02-13 02:00:00,2,1,1964.15,135.11
2024-02-13 03:00:00,3,1,1932.03,142.37
2024-02-13 04:00:00,4,1,2070.2,110.33
2024-02-13 05:00:00,5,1,2165.03,150.66
2024-02-13 06:00:00,6,1,2554.21,175.9
2024-02-13 07:00:00,7,1,2825.62,210.66
2024-02-13 08:00:00,8,1,2934.73,214.87
2024-02-13 09:00:00,9,1,3282.4,233.19
2024-02-13 10:00:00,10,1,3393.19,267.02
2024-02-13 11:00:00,11,1,3324.03,198.66
2024-02-13 12:00:00,12,1,3223.84,204.85
2024-02-13 13:00:00,13,1,3145.68,234.37
2024-02-13 14:00:00,14,1,3182.18,185.33
2024-02-13 15:00:00,15,1,3375.11,241.25
2024-02-13 16:00:00,16,1,3334.82,214.21
2024-02-13 17:00:00,17,1,3643.18,293.7
2024-02-13 18:00:00,18,1,3630.3,305.55
2024-02-13 19:00:00,19,1,3699.62,324.61
2024-02-13 20:00:00,20,1,3463.46,320.92
2024-02-13 21:00:00,21,1,3296.03,279.95
2024-02-13 22:00:00,22,1,2627.12,230.77
2024-02-13 23:00:00,23,1,2612.14,205.86
2024-02-14 00:00:00,0,2,2290.21,157.28
2024-02-14 01:00:00,1,2,2170.99,139.49
2024-02-14 02:00:00,2,2,2010.4,132.48
2024-02-14 03:00:00,3,2,1963.16,144.51
2024-02-14 04:00:00,4,2,1991.34,152.21
2024-02-14 05:00:00,5,2,2321.66,143.89
2024-02-14 06:00:00,6,2,2445.67,169.52
2024-02-14 07:00:00,7,2,2870.97,222.66
2024-02-14 08:00:00,8,2,2969.18,261.7
2024-02-14 09:00:00,9,2,3169.07,253.51
2024-02-14 10:00:00,10,2,3189.51,192.0
2024-02-14 11:00:00,11,2,3366.62,200.73
2024-02-14 12:00:00,12,2,3481.45,185.16
2024-02-14 13:00:00,13,2,3236.02,191.89
2024-02-14 14:00:00,14,2,3222.44,228.49
2024-02-14 15:00:00,15,2,3184.56,171.87
2024-02-14 16:00:00,16,2,3424.21,181.02
